City,Brand,Model,Year,Body,Color,Engine,Engine Power,Fuel Type,Mileage,Gearbox,Transmission,Being new,Price
Bakı,BMW,316,1994,Sedan,Göy,1.6 L,102 a.g.,Benzin,320 000 km,Avtomat,Arxa,Xeyr,6 300
Bakı,Honda,Civic,2009,Sedan,Yaş Asfalt,1.3 L,95 a.g.,Hibrid,268 760 km,Avtomat,Ön,Xeyr,12 100
Bakı,BMW,328,2015,Sedan,Ağ,2.0 L,245 a.g.,Benzin,102 900 km,Avtomat,Arxa,Xeyr,20 400
Bakı,Volvo,XC 90,2021,Offroader / SUV,Gümüşü,2.0 L,320 a.g.,Hibrid,0 km,Avtomat,Tam,Bəli,82 000 €
Şirvan,Mercedes,Sprinter 312,1999,Mikroavtobus,Ağ,2.7 L,156 a.g.,Dizel,666 666 km,Mexaniki,Arxa,Xeyr,17 000
Şirvan,Ford,Transit,2008,Yük maşını,Ağ,2.4 L,140 a.g.,Dizel,11 111 km,Mexaniki,Arxa,Xeyr,23 500
Bakı,Mercedes,S 320,2000,Sedan,Qara,3.2 L,224 a.g.,Benzin,386 000 km,Avtomat,Arxa,Xeyr,7 000
Sumqayıt,Nissan,Tiida,2012,Hetçbek / Liftbek,Qırmızı,1.5 L,109 a.g.,Benzin,59 000 km,Avtomat,Ön,Xeyr,14 300
Bakı,Peugeot,607,2006,Sedan,Qara,2.7 L,204 a.g.,Dizel,393 411 km,Avtomat,Arxa,Xeyr,11 000
Gəncə,LADA (VAZ),2107,2009,Sedan,Ağ,1.6 L,75 a.g.,Benzin,62 999 km,Mexaniki,Arxa,Xeyr,9 000
Bakı,FAW,Besturn X80,2020,Offroader / SUV,Qara,2.0 L,147 a.g.,Benzin,67 000 km,Avtomat,Ön,Xeyr,27 500
Bakı,Hyundai,Santa Fe,2001,Offroader / SUV,Ağ,2.7 L,173 a.g.,Benzin,280 000 km,Avtomat,Tam,Xeyr,7 900
Şəmkir,Lexus,GX 470,2003,Offroader / SUV,Ağ,4.7 L,238 a.g.,Benzin,128 500 km,Avtomat,Tam,Xeyr,30 500
Qusar,Nissan,X-Trail,2001,Offroader / SUV,Gümüşü,2.0 L,150 a.g.,Benzin,225 700 km,Avtomat,Tam,Xeyr,11 300
Goranboy,Mercedes,190,1993,Sedan,Yaş Asfalt,2.0 L,122 a.g.,Benzin,231 000 km,Avtomat,Arxa,Xeyr,5 300
Qusar,LADA (VAZ),2115,2007,Sedan,Qara,1.6 L,81 a.g.,Benzin,180 000 km,Mexaniki,Ön,Xeyr,9 000
Bakı,Mitsubishi,Pajero,2007,Offroader / SUV,Ağ,3.0 L,188 a.g.,Benzin,218 000 km,Avtomat,Tam,Xeyr,21 200
Bakı,Hyundai,Sonata,2008,Sedan,Qara,2.0 L,163 a.g.,Benzin,285 000 km,Avtomat,Ön,Xeyr,16 500
Bakı,Mercedes,Vito,2006,Minivan,Göy,2.2 L,150 a.g.,Dizel,360 000 km,Mexaniki,Arxa,Xeyr,24 500
Bakı,Mercedes,E 240,2000,Sedan,Göy,2.4 L,170 a.g.,Benzin,265 000 km,Avtomat,Arxa,Xeyr,13 700
Bakı,Hummer,H2,2008,Offroader / SUV,Ağ,6.2 L,407 a.g.,Benzin,42 000 km,Avtomat,Tam,Xeyr,55 000
Bakı,Nissan,Sunny,2011,Sedan,Qara,1.6 L,107 a.g.,Benzin,119 200 km,Avtomat,Ön,Xeyr,15 200
Bakı,Ford,Transit,2007,Furqon,Gümüşü,2.4 L,140 a.g.,Dizel,439 000 km,Mexaniki,Arxa,Xeyr,19 900
Bakı,Renault,Tondar,2013,Sedan,Qara,1.6 L,75 a.g.,Benzin,137 504 km,Mexaniki,Ön,Xeyr,10 500
Bakı,Land Rover,Range Rover,2002,Offroader / SUV,Qara,4.4 L,286 a.g.,Benzin,180 000 km,Avtomat,Tam,Xeyr,23 300
Bakı,Chevrolet,Malibu,2017,Sedan,Göy,1.5 L,160 a.g.,Benzin,59 226 km,Avtomat,Ön,Xeyr,21 300
Sumqayıt,Hyundai,Sonata,2007,Sedan,Ağ,2.4 L,161 a.g.,Benzin,277 744 km,Avtomat,Ön,Xeyr,14 800
Bakı,Mercedes,C 180,2015,Sedan,Ağ,1.6 L,150 a.g.,Benzin,170 000 km,Avtomat,Arxa,Xeyr,25 300
Bakı,LADA (VAZ),2107,2004,Sedan,Göy,1.6 L,75 a.g.,Benzin,101 000 km,Mexaniki,Arxa,Xeyr,4 200
Bakı,Land Rover,Discovery,2011,Offroader / SUV,Qara,3.0 L,245 a.g.,Dizel,270 542 km,Avtomat,Tam,Xeyr,24 900
Bakı,LADA (VAZ),21099,2000,Sedan,Bənövşəyi,1.5 L,78 a.g.,Benzin,36 456 km,Mexaniki,Ön,Xeyr,4 500
Bakı,Chevrolet,Cruze,2016,Sedan,Qara,1.4 L,153 a.g.,Benzin,150 000 km,Avtomat,Ön,Xeyr,20 700
Bakı,Toyota,C-HR,2022,Offroader / SUV,Ağ,2.0 L,148 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,29 000
Bakı,Fiat,500,2017,Hetçbek / Liftbek,Ağ,1.2 L,69 a.g.,Benzin,25 000 km,Robotlaşdırılmış,Ön,Xeyr,20 500
Bakı,Toyota,Camry,2018,Sedan,Qara,2.5 L,200 a.g.,Benzin,930 000 km,Avtomat,Ön,Xeyr,31 300
Bakı,Kia,Cerato,2016,Sedan,Yaş Asfalt,2.0 L,150 a.g.,Benzin,50 136 km,Avtomat,Ön,Xeyr,24 000
Bakı,Mercedes,GLA 250,2018,Offroader / SUV,Boz,2.0 L,211 a.g.,Benzin,22 000 km,Avtomat,Tam,Xeyr,34 900
Bakı,Toyota,Prius,2013,Hetçbek / Liftbek,Göy,1.8 L,99 a.g.,Hibrid,95 600 km,Avtomat,Ön,Xeyr,17 950
Bakı,Toyota,Prado,2008,Offroader / SUV,Göy,4.0 L,250 a.g.,Benzin,212 000 km,Avtomat,Tam,Xeyr,21 950
Bakı,Peugeot,407,2006,Kupe,Qara,3.0 L,211 a.g.,Benzin,146 000 km,Avtomat,Ön,Xeyr,15 000
Qax,LADA (VAZ),2106,1993,Sedan,Gümüşü,1.6 L,75 a.g.,Benzin,100 000 km,Mexaniki,Arxa,Xeyr,4 300
Sumqayıt,Mercedes,190,1992,Sedan,Gümüşü,2.0 L,122 a.g.,Benzin,250 000 km,Mexaniki,Arxa,Xeyr,4 800
Bakı,Kia,Sorento,2013,Offroader / SUV,Yaş Asfalt,2.0 L,184 a.g.,Dizel,103 000 km,Avtomat,Ön,Xeyr,35 000
Sumqayıt,Kia,Sportage,2013,Offroader / SUV,Qəhvəyi,2.0 L,166 a.g.,Benzin,174 328 km,Avtomat,Tam,Xeyr,26 900
Bakı,MAZ,5549,1988,Yük maşını,Göy,11 L,191 a.g.,Dizel,210 848 km,Mexaniki,Arxa,Xeyr,6 100
Bakı,Chevrolet,Malibu,2019,Sedan,Göy,1.5 L,163 a.g.,Benzin,49 000 km,Avtomat,Ön,Xeyr,24 200
Qəbələ,Ford,Transit,1998,Furqon,Ağ,2.5 L,96 a.g.,Dizel,383 000 km,Mexaniki,Arxa,Xeyr,17 000
Bakı,BMW,X5,2022,Offroader / SUV,Qara,3.0 L,340 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,115 500
Sumqayıt,Toyota,Prius,2008,Hetçbek / Liftbek,Qara,1.5 L,76 a.g.,Hibrid,200 000 km,Avtomat,Ön,Xeyr,15 900
Bakı,Toyota,RAV 4,2006,Offroader / SUV,Yaş Asfalt,2.0 L,152 a.g.,Benzin,108 800 km,Avtomat,Tam,Xeyr,22 300
Bakı,Mercedes,E 220,1999,Sedan,Boz,2.2 L,143 a.g.,Dizel,550 542 km,Avtomat,Arxa,Xeyr,11 800
Mingəçevir,Shaolin,SLG 6602,2008,Avtobus,Yaşıl,2.6 L,170 a.g.,Dizel,622 022 km,Mexaniki,Arxa,Xeyr,21 000
Bakı,Volkswagen,Touareg,2011,Offroader / SUV,Ağ,3.6 L,280 a.g.,Benzin,167 000 km,Avtomat,Tam,Xeyr,35 000
Bakı,Mercedes,GLS 350,2017,Offroader / SUV,Boz,3.0 L,249 a.g.,Dizel,228 200 km,Avtomat,Tam,Xeyr,59 500
Bakı,Mitsubishi,Pajero,2008,Offroader / SUV,Qara,3.0 L,188 a.g.,Benzin,246 230 km,Avtomat,Arxa,Xeyr,24 500
Bakı,LADA (VAZ),2106,1998,Sedan,Gümüşü,1.5 L,65 a.g.,Benzin,265 000 km,Mexaniki,Arxa,Xeyr,3 850
Şəki,Moskvich,2141,1992,Hetçbek / Liftbek,Qırmızı,1.5 L,75 a.g.,Benzin,150 000 km,Mexaniki,Ön,Xeyr,3 000
Bakı,Mitsubishi,L 200,2022,Pikap,Qara,2.4 L,137 a.g.,Dizel,0 km,Mexaniki,Tam,Bəli,32 900
Sumqayıt,Infiniti,FX35,2008,Offroader / SUV,Qara,3.5 L,280 a.g.,Benzin,51 000 km,Avtomat,Tam,Xeyr,28 500
Bakı,Mercedes,E 240,1999,Sedan,Qara,2.4 L,170 a.g.,Benzin,306 000 km,Avtomat,Arxa,Xeyr,15 300
Gəncə,Hyundai,i30,2009,Universal,Gümüşü,1.4 L,109 a.g.,Benzin,209 000 km,Mexaniki,Ön,Xeyr,13 300
Biləsuvar,Opel,Astra,1999,Universal,Gümüşü,2.0 L,136 a.g.,Dizel,580 000 km,Mexaniki,Ön,Xeyr,7 500
Bakı,Nissan,X-Trail,2003,Offroader / SUV,Qara,2.0 L,140 a.g.,Benzin,160 000 km,Avtomat,Tam,Xeyr,12 222
Bakı,Hyundai,Santa Fe,2013,Offroader / SUV,Ağ,2.0 L,184 a.g.,Dizel,126 100 km,Avtomat,Ön,Xeyr,36 300
Bakı,Chevrolet,Cruze,2011,Sedan,Qara,1.4 L,141 a.g.,Benzin,200 000 km,Avtomat,Ön,Xeyr,12 400
Bakı,Toyota,Corolla,2022,Sedan,Ağ,1.6 L,124 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,26 500
Bakı,Kia,Cadenza,2014,Sedan,Ağ,3.5 L,292 a.g.,Benzin,155 000 km,Avtomat,Ön,Xeyr,19 000
Bakı,Renault,Megane,2006,Universal,Gümüşü,1.5 L,105 a.g.,Dizel,200 000 km,Mexaniki,Ön,Xeyr,10 000
Bakı,Iran Khodro,Azsamand,2021,Sedan,Ağ,1.7 L,113 a.g.,Qaz,105 000 km,Mexaniki,Ön,Xeyr,10 300
Sumqayıt,Mitsubishi,Attrage,2019,Sedan,Ağ,1.2 L,78 a.g.,Benzin,41 000 km,Avtomat,Ön,Xeyr,15 900
Bakı,Opel,Astra,1999,Hetçbek / Liftbek,Tünd qırmızı,1.6 L,100 a.g.,Benzin,350 000 km,Mexaniki,Ön,Xeyr,7 900
Bakı,Nissan,Note,2011,Hetçbek / Liftbek,Ağ,1.5 L,109 a.g.,Benzin,47 360 km,Avtomat,Ön,Xeyr,11 800
Bakı,Hyundai,Tucson,2008,Offroader / SUV,Qara,2.0 L,141 a.g.,Benzin,154 000 km,Avtomat,Tam,Xeyr,17 200
Bakı,Jaguar,F-Type,2019,Kupe,Qırmızı,3.0 L,340 a.g.,Benzin,0 km,Avtomat,Arxa,Bəli,72 500
Bakı,Iran Khodro,Azsamand,2009,Sedan,Boz,1.8 L,110 a.g.,Benzin,250 000 km,Mexaniki,Ön,Xeyr,8 800
Bakı,Mercedes,E 200,2018,Sedan,Qara,2.0 L,184 a.g.,Benzin,4 200 km,Avtomat,Arxa,Xeyr,51 000
Bakı,Toyota,Prado,2018,Offroader / SUV,Qara,3.0 L,190 a.g.,Dizel,78 800 km,Avtomat,Tam,Xeyr,59 900
Gəncə,Mercedes,E 220,1997,Sedan,Qara,2.2 L,150 a.g.,Dizel,69 575 km,Mexaniki,Arxa,Xeyr,9 200
Bakı,Toyota,Corolla,2006,Hetçbek / Liftbek,Yaş Asfalt,1.4 L,90 a.g.,Dizel,154 000 km,Avtomat,Ön,Xeyr,12 500
Bakı,Hyundai,Santa Fe,2008,Offroader / SUV,Ağ,2.0 L,184 a.g.,Dizel,240 358 km,Avtomat,Ön,Xeyr,21 600
Bakı,Kia,Optima,2016,Sedan,Qara,2.0 L,245 a.g.,Benzin,122 000 km,Avtomat,Ön,Xeyr,29 700
Bakı,Land Rover,Defender,2021,Offroader / SUV,Ağ,2.0 L,240 a.g.,Dizel,10 321 km,Avtomat,Tam,Xeyr,109 000
Bakı,BMW,525,2005,Sedan,Göy,2.5 L,218 a.g.,Benzin,145 233 km,Avtomat,Arxa,Xeyr,21 500
Astara,LADA (VAZ),21099,2003,Sedan,Gümüşü,1.5 L,78 a.g.,Benzin,52 846 km,Mexaniki,Ön,Xeyr,4 700
Zərdab,BMW,525,1989,Sedan,Boz,2.5 L,192 a.g.,Benzin,299 960 km,Mexaniki,Ön,Xeyr,7 200
Bakı,LADA (VAZ),2107,2010,Sedan,Qara,1.6 L,75 a.g.,Benzin,160 000 km,Mexaniki,Arxa,Xeyr,7 000
Bakı,Ford,Transit,2003,Furqon,Ağ,2.4 L,90 a.g.,Dizel,500 000 km,Mexaniki,Arxa,Xeyr,21 500
Gəncə,LADA (VAZ),Niva,2015,Offroader / SUV,Göy,1.7 L,80 a.g.,Benzin,97 000 km,Mexaniki,Tam,Xeyr,12 300
Bakı,Minsk,3.112.12,2021,Motosiklet,Göy,0.2 L,15 a.g.,Benzin,15 198 km,Mexaniki,Arxa,Xeyr,2 400
Sumqayıt,Opel,Zafira,1999,Minivan,Gümüşü,1.8 L,116 a.g.,Benzin,210 000 km,Mexaniki,Ön,Xeyr,9 500
Gəncə,Mercedes,C 200,2001,Sedan,Boz,2.0 L,163 a.g.,Benzin,262 395 km,Avtomat,Arxa,Xeyr,12 500
Bakı,Opel,Astra,2009,Hetçbek / Liftbek,Yaş Asfalt,1.4 L,90 a.g.,Benzin,204 000 km,Mexaniki,Ön,Xeyr,12 000
Sumqayıt,LADA (VAZ),2115,2006,Sedan,Qara,1.5 L,76 a.g.,Benzin,261 000 km,Mexaniki,Ön,Xeyr,7 480
Bərdə,LADA (VAZ),Niva,2021,Offroader / SUV,Qara,1.7 L,81 a.g.,Benzin,13 000 km,Mexaniki,Tam,Xeyr,17 600
Sumqayıt,Toyota,Prado,2004,Offroader / SUV,Qara,2.7 L,167 a.g.,Benzin,205 000 km,Avtomat,Tam,Xeyr,24 000
Bakı,Mercedes,190,1991,Sedan,Qara,2.0 L,122 a.g.,Benzin,253 953 km,Avtomat,Arxa,Xeyr,3 500
Bakı,Subaru,Forester,2022,Offroader / SUV,Qara,2.5 L,185 a.g.,Benzin,0 km,Variator,Tam,Bəli,40 900
Sumqayıt,Volkswagen,Passat,2007,Sedan,Qara,2.0 L,170 a.g.,Benzin,237 426 km,Avtomat,Ön,Xeyr,10 500
Bakı,Ford,Focus,2005,Sedan,Boz,1.6 L,100 a.g.,Benzin,470 000 km,Avtomat,Ön,Xeyr,5 000
Bakı,Mercedes,190,1990,Sedan,Gümüşü,2.0 L,122 a.g.,Dizel,400 000 km,Mexaniki,Arxa,Xeyr,5 800
Bakı,Land Rover,RR Sport,2007,Offroader / SUV,Ağ,4.2 L,390 a.g.,Benzin,199 000 km,Avtomat,Tam,Xeyr,29 500
Bakı,Land Rover,Range Rover,1997,Offroader / SUV,Yaşıl,4.6 L,224 a.g.,Benzin,245 000 km,Avtomat,Tam,Xeyr,10 000
Bakı,Mercedes,Vito 116,2011,Van,Ağ,2.2 L,122 a.g.,Dizel,330 000 km,Avtomat,Arxa,Xeyr,34 500
Balakən,Mercedes,E 320,2001,Sedan,Ağ,3.2 L,224 a.g.,Benzin,358 000 km,Avtomat,Arxa,Xeyr,16 500
Sumqayıt,Chevrolet,Cruze,2011,Sedan,Ağ,1.4 L,141 a.g.,Benzin,235 000 km,Avtomat,Ön,Xeyr,11 000
Bakı,Hyundai,Sonata,2009,Sedan,Ağ,2.4 L,174 a.g.,Benzin,254 000 km,Avtomat,Ön,Xeyr,17 200
Bakı,Kia,Sorento,2013,Offroader / SUV,Ağ,2.0 L,184 a.g.,Dizel,189 000 km,Avtomat,Ön,Xeyr,34 999
Zaqatala,Hyundai,Santa Fe,2008,Offroader / SUV,Qara,2.7 L,175 a.g.,Benzin,163 000 km,Avtomat,Tam,Xeyr,19 500
Sumqayıt,Mercedes,C 200,1997,Sedan,Yaş Asfalt,2.0 L,136 a.g.,Benzin,340 000 km,Avtomat,Arxa,Xeyr,11 900
Bakı,Ford,Fusion,2015,Sedan,Yaş Asfalt,1.5 L,181 a.g.,Benzin,127 500 km,Avtomat,Ön,Xeyr,19 700
Bakı,Toyota,Prius,2007,Hetçbek / Liftbek,Bej,1.5 L,76 a.g.,Hibrid,141 500 km,Avtomat,Ön,Xeyr,14 900
Sumqayıt,BMW,528,2012,Sedan,Ağ,2.5 L,175 a.g.,Benzin,252 500 km,Avtomat,Arxa,Xeyr,29 900
Bakı,Toyota,Prius,2007,Hetçbek / Liftbek,Boz,1.5 L,76 a.g.,Hibrid,115 000 km,Avtomat,Ön,Xeyr,13 800
Sumqayıt,Nissan,Note,2012,Hetçbek / Liftbek,Ağ,1.5 L,109 a.g.,Benzin,32 000 km,Avtomat,Ön,Xeyr,12 200
Bakı,Mercedes,E 240,1998,Sedan,Gümüşü,2.4 L,170 a.g.,Benzin,181 000 km,Avtomat,Arxa,Xeyr,12 700
Şirvan,Mercedes,C 200,2000,Sedan,Göy,2.0 L,136 a.g.,Benzin,300 245 km,Avtomat,Arxa,Xeyr,12 850
Bakı,Toyota,Land Cruiser,2008,Offroader / SUV,Qara,4.7 L,288 a.g.,Benzin,20 000 km,Avtomat,Tam,Xeyr,33 500
Bakı,LADA (VAZ),Niva,2015,Offroader / SUV,Qəhvəyi,1.7 L,80 a.g.,Benzin,100 000 km,Mexaniki,Tam,Xeyr,12 700
Bakı,Fiat,Doblo,2006,Minivan,Ağ,1.9 L,120 a.g.,Dizel,205 000 km,Mexaniki,Ön,Xeyr,8 500
Bakı,Hyundai,Elantra,2014,Sedan,Qara,1.8 L,150 a.g.,Benzin,168 000 km,Avtomat,Ön,Xeyr,20 500
Bakı,Mercedes,E 200,2012,Sedan,Qara,2.2 L,136 a.g.,Dizel,234 300 km,Avtomat,Arxa,Xeyr,30 700
Bakı,Mercedes,C 220,1998,Universal,Mavi,2.2 L,125 a.g.,Dizel,350 000 km,Avtomat,Arxa,Xeyr,12 800
Bakı,Lexus,LX 570,2013,Offroader / SUV,Qara,5.7 L,383 a.g.,Benzin,215 700 km,Avtomat,Tam,Xeyr,52 000
Lənkəran,Toyota,Highlander,2022,Offroader / SUV,Boz,2.5 L,249 a.g.,Hibrid,0 km,Avtomat,Tam,Bəli,55 900
Bakı,Mercedes,B 170,2006,Hetçbek / Liftbek,Gümüşü,1.7 L,116 a.g.,Benzin,268 000 km,Avtomat,Arxa,Xeyr,10 500
Sumqayıt,Mercedes,E 240,1999,Sedan,Gümüşü,2.4 L,170 a.g.,Benzin,357 000 km,Avtomat,Arxa,Xeyr,11 800
Bakı,BMW,528,2015,Sedan,Qara,2.0 L,245 a.g.,Benzin,86 000 km,Avtomat,Arxa,Xeyr,24 500
Zaqatala,LADA (VAZ),21099,1992,Sedan,Qırmızı,1.5 L,78 a.g.,Benzin,302 000 km,Mexaniki,Ön,Xeyr,5 300
Bakı,BMW,530,2001,Sedan,Qara,3.0 L,231 a.g.,Benzin,179 820 km,Avtomat,Arxa,Xeyr,13 700
Bakı,Fiat,Doblo,2007,Minivan,Mavi,1.3 L,75 a.g.,Dizel,259 025 km,Mexaniki,Ön,Xeyr,12 000
Yardımlı,Chevrolet,Niva,2005,Offroader / SUV,Yaşıl,1.7 L,80 a.g.,Benzin,167 300 km,Mexaniki,Tam,Xeyr,10 700
Bakı,Toyota,Prius,2008,Hetçbek / Liftbek,Ağ,1.5 L,76 a.g.,Hibrid,141 000 km,Avtomat,Ön,Xeyr,14 200
Sumqayıt,Mercedes,ML 350,2007,Offroader / SUV,Qara,3.5 L,272 a.g.,Benzin,232 000 km,Avtomat,Tam,Xeyr,22 900
Bakı,Mercedes,C 230,1998,Sedan,Göy,2.3 L,150 a.g.,Benzin,331 000 km,Avtomat,Arxa,Xeyr,11 500
Bakı,Opel,Astra,2009,Hetçbek / Liftbek,Qırmızı,1.4 L,90 a.g.,Benzin,192 000 km,Mexaniki,Ön,Xeyr,13 300
Bakı,Opel,Vita,2000,Hetçbek / Liftbek,Gümüşü,1.4 L,90 a.g.,Benzin,279 000 km,Avtomat,Ön,Xeyr,6 500
Bakı,Opel,Astra,2007,Hetçbek / Liftbek,Mavi,1.4 L,90 a.g.,Benzin,296 358 km,Avtomat,Ön,Xeyr,10 400
Cəlilabad,LADA (VAZ),2106,1992,Sedan,Mavi,1.6 L,75 a.g.,Benzin,150 000 km,Mexaniki,Arxa,Xeyr,5 100
Sumqayıt,Kia,Optima,2015,Sedan,Yaş Asfalt,2.4 L,180 a.g.,Benzin,81 000 km,Avtomat,Ön,Xeyr,22 300
Bakı,Chevrolet,Cruze,2017,Sedan,Gümüşü,1.4 L,153 a.g.,Benzin,94 256 km,Avtomat,Ön,Xeyr,18 000
Bakı,Mitsubishi,Pajero,2014,Offroader / SUV,Ağ,3.8 L,250 a.g.,Benzin,130 500 km,Avtomat,Tam,Xeyr,23 800
Bərdə,LADA (VAZ),2107,2000,Sedan,Ağ,1.5 L,65 a.g.,Benzin,136 800 km,Mexaniki,Arxa,Xeyr,4 000
Bakı,LADA (VAZ),2106,1985,Sedan,Ağ,1.6 L,75 a.g.,Benzin,268 500 km,Mexaniki,Arxa,Xeyr,2 800
Bakı,Mercedes,C 220,2000,Universal,Gümüşü,2.2 L,146 a.g.,Dizel,547 232 km,Avtomat,Arxa,Xeyr,13 500
Bakı,Lexus,ES 250,2015,Sedan,Ağ,2.5 L,184 a.g.,Benzin,114 000 km,Avtomat,Ön,Xeyr,29 500
Sumqayıt,Mercedes,E 220,2007,Sedan,Bənövşəyi,2.2 L,143 a.g.,Dizel,225 000 km,Avtomat,Arxa,Xeyr,22 700
Bakı,Honda,Civic,2007,Sedan,Boz,1.3 L,99 a.g.,Benzin,403 000 km,Avtomat,Ön,Xeyr,9 500
Bakı,BMW,325,2004,Sedan,Ağ,2.5 L,192 a.g.,Benzin,400 727 km,Avtomat,Arxa,Xeyr,12 400
Bakı,LADA (VAZ),2107,2010,Sedan,Qara,1.6 L,75 a.g.,Benzin,85 000 km,Mexaniki,Arxa,Xeyr,6 000
Bakı,Kia,Optima,2011,Sedan,Ağ,2.0 L,165 a.g.,Benzin,157 500 km,Avtomat,Ön,Xeyr,23 800
Bakı,Volkswagen,Passat,2010,Sedan,Qara,1.8 L,160 a.g.,Benzin,143 000 km,Mexaniki,Ön,Xeyr,11 500
Bakı,Ford,Transit,2007,Furqon,Ağ,2.4 L,140 a.g.,Dizel,260 000 km,Mexaniki,Ön,Xeyr,16 800
Bakı,Mercedes,Viano,2012,Minivan,Qara,3.0 L,224 a.g.,Dizel,245 000 km,Avtomat,Arxa,Xeyr,26 000
Bakı,Mazda,CX-30,2022,Offroader / SUV,Yaş Asfalt,2.0 L,150 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,34 500
Mingəçevir,KamAz,5320,1982,Yük maşını,Mavi,11 L,191 a.g.,Dizel,250 000 km,Mexaniki,Arxa,Xeyr,15 000
Salyan,GAZ,33021,1999,Yük maşını,Göy,2.4 L,131 a.g.,Benzin,145 860 km,Mexaniki,Arxa,Xeyr,6 900
Bakı,Lexus,GX 460,2012,Offroader / SUV,Ağ,4.6 L,296 a.g.,Benzin,122 000 km,Avtomat,Tam,Xeyr,38 500
Bakı,Mercedes,C 180,1994,Sedan,Boz,1.8 L,122 a.g.,Benzin,434 000 km,Avtomat,Arxa,Xeyr,7 800
Bakı,Hyundai,i30,2008,Hetçbek / Liftbek,Bej,1.6 L,115 a.g.,Dizel,185 000 km,Mexaniki,Ön,Xeyr,13 000
Sumqayıt,Hyundai,Sonata,2014,Sedan,Boz,2.0 L,274 a.g.,Benzin,94 000 km,Avtomat,Ön,Xeyr,22 900
Bakı,Toyota,Prius,2011,Hetçbek / Liftbek,Ağ,1.8 L,136 a.g.,Hibrid,30 000 km,Avtomat,Ön,Xeyr,15 500
Bakı,Kia,Ceed,2008,Universal,Gümüşü,1.6 L,116 a.g.,Benzin,217 000 km,Avtomat,Ön,Xeyr,16 300
Bakı,Mercedes,S 500,2014,Sedan,Ağ,4.7 L,455 a.g.,Benzin,113 000 km,Avtomat,Arxa,Xeyr,61 900
Bakı,Toyota,Prado,2014,Offroader / SUV,Qara,2.7 L,163 a.g.,Benzin,120 km,Avtomat,Tam,Xeyr,31 500
Bakı,Hyundai,Santa Fe,2007,Offroader / SUV,Qara,2.7 L,189 a.g.,Benzin,250 000 km,Avtomat,Tam,Xeyr,19 800
Yevlax,Mercedes,Vito 111,2007,Furqon,Ağ,2.2 L,136 a.g.,Dizel,278 000 km,Mexaniki,Arxa,Xeyr,18 300
Bakı,Chevrolet,Cobalt,2021,Sedan,Ağ,1.5 L,106 a.g.,Benzin,37 300 km,Mexaniki,Ön,Xeyr,18 250
Bakı,Toyota,Prius,2009,Hetçbek / Liftbek,Qara,1.5 L,76 a.g.,Hibrid,200 000 km,Variator,Ön,Xeyr,14 000
Astara,Ford,Transit,2000,Furqon,Ağ,2.5 L,76 a.g.,Dizel,300 000 km,Mexaniki,Ön,Xeyr,16 000
Bakı,Mercedes,190,1992,Sedan,Gümüşü,2.0 L,122 a.g.,Benzin,290 000 km,Avtomat,Arxa,Xeyr,6 500
Bakı,Hyundai,Accent,2005,Hetçbek / Liftbek,Qara,1.6 L,105 a.g.,Benzin,234 240 km,Avtomat,Ön,Xeyr,8 600
Bakı,Mercedes,S 320,1996,Sedan,Qara,3.2 L,231 a.g.,Benzin,400 000 km,Avtomat,Arxa,Xeyr,9 000
Bakı,Mercedes,CLK 230,1999,Kupe,Bənövşəyi,2.3 L,193 a.g.,Benzin,256 213 km,Avtomat,Arxa,Xeyr,7 800
Bakı,Chevrolet,Cruze,2014,Sedan,Qara,1.4 L,141 a.g.,Benzin,170 000 km,Avtomat,Ön,Xeyr,16 200
Sumqayıt,Kia,Cerato,2015,Sedan,Gümüşü,1.8 L,149 a.g.,Benzin,158 421 km,Avtomat,Ön,Xeyr,17 800
Bakı,Kia,Optima,2012,Sedan,Göy,2.0 L,274 a.g.,Benzin,185 075 km,Avtomat,Ön,Xeyr,21 000
Bakı,Toyota,Prius,2007,Hetçbek / Liftbek,Qara,1.5 L,76 a.g.,Hibrid,341 181 km,Avtomat,Ön,Xeyr,15 800
Bakı,LADA (VAZ),2107,1987,Sedan,Tünd qırmızı,1.6 L,75 a.g.,Benzin,124 000 km,Mexaniki,Arxa,Xeyr,3 100
Bakı,BMW,118,2010,Hetçbek / Liftbek,Boz,2.0 L,143 a.g.,Dizel,388 000 km,Avtomat,Arxa,Xeyr,18 300
Bakı,Toyota,Prius,2008,Sedan,Qızılı,1.5 L,76 a.g.,Hibrid,203 471 km,Variator,Ön,Xeyr,14 100
Sumqayıt,Mercedes,S 550,2006,Sedan,Qara,5.5 L,388 a.g.,Benzin,256 000 km,Avtomat,Arxa,Xeyr,29 600
Sumqayıt,Renault,Scenic,2008,Minivan,Gümüşü,1.5 L,106 a.g.,Dizel,126 354 km,Mexaniki,Ön,Xeyr,10 800
Sumqayıt,Chevrolet,Malibu,2016,Sedan,Boz,1.5 L,163 a.g.,Benzin,151 500 km,Avtomat,Ön,Xeyr,17 700
Bakı,BMW,X5,2015,Offroader / SUV,Qara,3.0 L,306 a.g.,Benzin,90 876 km,Avtomat,Tam,Xeyr,46 900
